"High","Low","Volume","Open","Close"
0.136347759053557,0.141864941007642,0.180302092450718,0.140477564233399,9303.629883
0.106073228611189,0.0881912079687748,0.185036643079366,0.0854423198671146,6972.371582
0.0034460209200896,0.00426527903763119,0.000537771223609196,0.00379192618075532,451.875
0.159024384749683,0.162389131265862,0.274732626238888,0.154911829200874,10938.271484
0.562935714222323,0.531069367312231,0.233038045835676,0.552202784324798,37917.601563
0.862573757357317,0.859012073786387,0.318092367495106,0.895659770485102,57248.457031
0.00293054436942608,0.004006006503989,0.000393241175838262,0.00322158325069118,427.398987
0.0547788677670881,0.0573053731497134,0.0900471838396727,0.0556366663907322,3951.599854
0.000340748533866926,0.000541211452555754,0.000141515859505715,0,253.718002
0.752390392880443,0.730478482610284,0.228244229717123,0.711923457774226,50809.515625
